gameid,playerid,position,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,wardsplaced,wpm,wardskilled,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,deathsat15
ESPORTSTMNT01_3339186,33,top,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6337,304.176,0.228525,615.744,7,0.336,2,1,12,0.576,6717,3891,186.768,0.246478,6775,153.0,151.0,2,7.344,2784.0,3975.0,59.0,-323.0,-1.0,0.0,0.0,1.0,4345.0,6501.0,99.0,-849.0,-13.0,0.0,0.0,2.0,2.0
ESPORTSTMNT01_3339186,12,jng,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076,147.648,0.110927,779.712,10,0.48,4,9,25,1.2,5595,2769,132.912,0.175412,5475,103.0,11.0,92,4.944,2846.0,2759.0,55.0,-477.0,-9.0,0.0,0.0,0.0,4195.0,4647.0,83.0,-587.0,-2.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3339186,5,mid,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6833,327.984,0.246412,305.664,9,0.432,3,4,20,0.96,6776,3950,189.6,0.250215,5975,191.0,191.0,0,9.168,3415.0,4867.0,91.0,102.0,0.0,0.0,0.0,0.0,5409.0,8287.0,157.0,418.0,10.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3339186,18,bot,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8953,429.744,0.322863,351.648,7,0.336,4,1,19,0.912,6594,3768,180.864,0.238688,6575,172.0,172.0,0,8.256,3045.0,2947.0,76.0,-625.0,-17.0,0.0,0.0,0.0,4739.0,4951.0,123.0,-700.0,-26.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3339186,45,sup,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531,121.488,0.091273,331.392,33,1.584,8,7,58,2.784,4234,1408,67.584,0.089207,3925,39.0,39.0,0,1.872,2028.0,1923.0,15.0,-611.0,1.0,0.0,0.0,1.0,3074.0,3304.0,27.0,-394.0,6.0,0.0,0.0,2.0,2.0
ESPORTSTMNT01_3341080,33,top,5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20068,592.2676,0.272227,736.0256,21,0.6198,8,9,46,1.3576,13380,8957,264.3483,0.261319,13175,269.0,245.0,24,7.939,3188.0,4677.0,87.0,-74.0,11.0,0.0,0.0,0.0,4745.0,6958.0,130.0,-683.0,-6.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3341080,12,jng,1,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10736,316.8519,0.145636,723.6301,17,0.5017,21,17,73,2.1545,10279,5856,172.8283,0.170849,9625,161.0,29.0,132,4.7516,3009.0,3218.0,63.0,-359.0,-7.0,0.0,0.0,1.0,4828.0,5468.0,100.0,332.0,11.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3341080,5,mid,4,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20520,605.6075,0.278358,317.0585,20,0.5903,9,12,44,1.2986,13192,8769,258.7998,0.255834,11975,302.0,278.0,24,8.9129,3552.0,5140.0,99.0,326.0,8.0,0.0,0.0,0.0,5406.0,7860.0,149.0,445.0,9.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3341080,18,bot,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18183,536.6355,0.246656,526.3355,14,0.4132,14,3,56,1.6527,12527,8104,239.1736,0.236433,12275,295.0,283.0,12,8.7063,3144.0,3210.0,83.0,82.0,13.0,0.0,0.0,2.0,4581.0,4904.0,121.0,-661.0,-15.0,0.0,0.0,2.0,2.0
ESPORTSTMNT01_3341080,45,sup,0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4211,124.2794,0.0571231,210.1328,47,1.3871,11,14,79,2.3315,7013,2590,76.4388,0.0755645,5900,16.0,16.0,0,0.4722,1969.0,2410.0,3.0,-230.0,-12.0,0.0,0.0,2.0,2950.0,3493.0,10.0,-79.0,-13.0,0.0,0.0,2.0,2.0
ESPORTSTMNT01_3341080,13,top,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13971,412.3266,0.227478,1023.3645,10,0.2951,8,6,36,1.0625,12114,7691,226.9848,0.198012,11250,251.0,219.0,32,7.4078,3042.0,4751.0,76.0,74.0,-11.0,0.0,0.0,0.0,4899.0,7641.0,136.0,683.0,6.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3341080,29,jng,1,3,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8185,241.5642,0.133269,799.8328,15,0.4427,21,13,71,2.0954,10557,6134,181.033,0.157926,9375,160.0,32.0,128,4.7221,3662.0,3577.0,70.0,359.0,7.0,1.0,3.0,0.0,5158.0,5136.0,89.0,-332.0,-11.0,1.0,3.0,0.0,0.0
ESPORTSTMNT01_3341080,42,mid,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8773,258.9179,0.142843,488.2636,23,0.6788,8,12,46,1.3576,12238,7815,230.6444,0.201205,12095,280.0,272.0,8,8.2636,3558.0,4814.0,91.0,-326.0,-8.0,1.0,1.0,0.0,5196.0,7415.0,140.0,-445.0,-9.0,1.0,1.0,0.0,0.0
ESPORTSTMNT01_3341080,36,bot,9,2,2,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26107,770.4968,0.425078,269.1589,18,0.5312,13,9,49,1.4461,18130,13707,404.5352,0.352899,14625,331.0,296.0,35,9.7688,4154.0,3128.0,70.0,-82.0,-13.0,3.0,1.0,0.0,6761.0,5565.0,136.0,661.0,15.0,3.0,1.0,0.0,0.0
ESPORTSTMNT01_3341080,52,sup,0,3,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4381,129.2966,0.071332,439.5671,64,1.8888,7,20,92,2.7152,7917,3494,103.1185,0.0899576,7275,30.0,30.0,0,0.8854,2673.0,2640.0,15.0,230.0,12.0,0.0,5.0,0.0,3722.0,3572.0,23.0,79.0,13.0,0.0,5.0,0.0,0.0
ESPORTSTMNT01_3340115,33,top,3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21299,385.6186,0.141784,667.4049,33,0.5975,23,11,102,1.8467,21029,13993,253.3434,0.249996,18525,440.0,400.0,40,7.9662,3788.0,5032.0,89.0,299.0,19.0,1.0,0.0,0.0,6223.0,7637.0,135.0,848.0,28.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3340115,12,jng,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9601,173.8262,0.0639125,856.4212,30,0.5432,31,28,104,1.8829,16485,9449,171.0742,0.168813,16150,282.0,65.0,217,5.1056,2880.0,2733.0,50.0,51.0,4.0,0.0,1.0,0.0,5076.0,5409.0,97.0,109.0,18.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3340115,5,mid,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44218,800.5673,0.294353,282.3114,43,0.7785,13,26,106,1.9191,18568,11532,208.787,0.206028,17225,406.0,387.0,19,7.3506,3196.0,4516.0,91.0,241.0,19.0,0.0,0.0,2.0,4620.0,6756.0,129.0,-273.0,9.0,0.0,0.0,2.0,2.0
ESPORTSTMNT01_3340115,18,bot,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70348,1273.6512,0.468297,367.2058,17,0.3078,27,5,93,1.6838,24076,17040,308.5094,0.304434,29295,561.0,523.0,38,10.1569,3215.0,3563.0,85.0,455.0,11.0,0.0,0.0,0.0,5081.0,6055.0,139.0,1327.0,13.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3340115,45,sup,1,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4755,86.0893,0.0316534,441.1829,118,2.1364,20,32,180,3.2589,10995,3959,71.6777,0.0707287,10500,44.0,44.0,0,0.7966,2162.0,2223.0,16.0,-474.0,0.0,0.0,0.0,0.0,3095.0,2912.0,22.0,-1230.0,-3.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3340115,13,top,5,4,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22858,413.8443,0.194482,1227.3929,24,0.4345,19,7,82,1.4846,21504,14468,261.9433,0.230562,20075,378.0,352.0,26,6.8437,3415.0,4733.0,70.0,-299.0,-19.0,1.0,1.0,1.0,5318.0,6789.0,107.0,-848.0,-28.0,1.0,1.0,1.0,1.0
ESPORTSTMNT01_3340115,29,jng,1,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14915,270.0362,0.126901,1065.3349,27,0.4888,35,25,120,2.1726,16242,9206,166.6747,0.146706,15075,219.0,61.0,158,3.965,2698.0,2682.0,46.0,-51.0,-4.0,0.0,1.0,0.0,4228.0,5300.0,79.0,-109.0,-18.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3340115,42,mid,6,1,11,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30469,551.6415,0.259238,359.656,32,0.5794,12,12,102,1.8467,21623,14587,264.0978,0.232459,19350,396.0,330.0,66,7.1696,3277.0,4275.0,72.0,-241.0,-19.0,1.0,1.0,0.0,5050.0,7029.0,120.0,273.0,-9.0,1.0,3.0,0.0,0.0
ESPORTSTMNT01_3340115,36,bot,6,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42134,762.8365,0.358487,163.7055,23,0.4164,36,5,122,2.2088,25114,18078,327.3024,0.288092,22925,557.0,464.0,93,10.0845,2914.0,3108.0,74.0,-455.0,-11.0,0.0,0.0,0.0,5127.0,4728.0,126.0,-1327.0,-13.0,1.0,1.0,0.0,0.0
ESPORTSTMNT01_3340115,52,sup,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7157,129.5775,0.0608935,653.971,110,1.9916,16,25,169,3.0597,13448,6412,116.0893,0.10218,12550,40.0,40.0,0,0.7242,2152.0,2697.0,16.0,474.0,0.0,0.0,0.0,0.0,3865.0,4142.0,25.0,1230.0,3.0,1.0,1.0,0.0,0.0
ESPORTSTMNT01_3342132,46,top,7,0,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19706,650.0055,0.297629,477.4931,10,0.3299,14,5,48,1.5833,13675,9689,319.5932,0.239425,11408,266.0,253.0,13,8.7741,3415.0,5112.0,91.0,167.0,9.0,0.0,0.0,0.0,5230.0,8040.0,141.0,470.0,14.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3342132,44,jng,4,1,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9021,297.5591,0.136248,796.8884,10,0.3299,14,8,52,1.7152,11318,7332,241.8472,0.181179,10200,170.0,20.0,150,5.6075,3868.0,3170.0,64.0,360.0,16.0,2.0,3.0,0.0,5766.0,5479.0,102.0,206.0,22.0,2.0,3.0,0.0,0.0
ESPORTSTMNT01_3342132,11,mid,3,0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22953,757.1083,0.34667,515.2281,19,0.6267,10,5,48,1.5833,14173,10187,336.0198,0.251732,12525,272.0,264.0,8,8.972,4020.0,4842.0,87.0,28.0,17.0,2.0,2.0,0.0,6539.0,7508.0,142.0,91.0,21.0,2.0,2.0,0.0,0.0
ESPORTSTMNT01_3342132,34,bot,5,1,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11632,383.6833,0.175683,206.3222,11,0.3628,8,2,32,1.0555,14129,10143,334.5684,0.250645,12450,281.0,253.0,28,9.2688,3578.0,3284.0,71.0,237.0,-11.0,1.0,4.0,0.0,6129.0,6044.0,132.0,451.0,-2.0,1.0,4.0,0.0,0.0
ESPORTSTMNT01_3342132,47,sup,0,2,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2898,95.591,0.0437698,301.3194,50,1.6493,5,17,75,2.4739,7103,3117,102.8147,0.0770184,6175,20.0,20.0,0,0.6597,2393.0,2338.0,13.0,153.0,1.0,0.0,5.0,1.0,3299.0,2986.0,17.0,-63.0,-4.0,0.0,5.0,1.0,1.0
ESPORTSTMNT01_3342132,24,top,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15368,506.9159,0.3509,634.4365,16,0.5278,6,9,35,1.1545,10542,6556,216.2507,0.245629,10675,248.0,227.0,21,8.1803,3137.0,4945.0,82.0,-167.0,-9.0,0.0,0.0,0.0,4734.0,7570.0,127.0,-470.0,-14.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3342132,6,jng,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404,79.2963,0.0548909,700.8356,12,0.3958,14,11,45,1.4843,8321,4335,142.9907,0.162412,7325,136.0,28.0,108,4.486,3028.0,2810.0,48.0,-360.0,-16.0,1.0,0.0,1.0,4485.0,5273.0,80.0,-206.0,-22.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3342132,41,mid,2,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13910,458.8235,0.317609,807.0808,12,0.3958,7,6,28,0.9236,10657,6671,220.044,0.249938,9850,215.0,215.0,0,7.0918,3013.0,4814.0,70.0,-28.0,-17.0,0.0,0.0,1.0,4495.0,7417.0,121.0,-91.0,-21.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3342132,50,bot,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8717,287.5316,0.199036,340.6377,18,0.5937,12,8,47,1.5503,11080,7094,233.9967,0.265787,11100,289.0,278.0,11,9.5327,3270.0,3047.0,82.0,-237.0,11.0,0.0,1.0,1.0,5146.0,5593.0,134.0,-451.0,2.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3342132,55,sup,0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3397,112.0506,0.0775642,354.7224,39,1.2864,11,10,70,2.309,6021,2035,67.1248,0.0762346,6000,37.0,37.0,0,1.2205,2031.0,2185.0,12.0,-153.0,-1.0,0.0,1.0,2.0,2949.0,3049.0,21.0,63.0,4.0,0.0,1.0,2.0,2.0
ESPORTSTMNT01_3342148,24,top,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228,135.4404,0.0840136,671.6062,21,0.544,6,6,44,1.1399,12738,7738,200.4663,0.208656,11800,313.0,313.0,0,8.1088,3340.0,4973.0,93.0,-171.0,-4.0,0.0,0.0,0.0,4533.0,6738.0,123.0,-1192.0,-24.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3342148,6,jng,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4133,107.0725,0.066417,731.9689,10,0.2591,20,11,73,1.8912,11051,6051,156.7617,0.163165,10625,188.0,28.0,160,4.8705,3433.0,3583.0,70.0,76.0,6.0,1.0,0.0,0.0,4889.0,5203.0,103.0,-40.0,15.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3342148,41,mid,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27746,718.8083,0.445876,348.2642,18,0.4663,4,6,40,1.0363,14185,9185,237.9534,0.247676,13550,316.0,308.0,8,8.1865,3131.0,4434.0,81.0,-339.0,-12.0,0.0,1.0,2.0,5168.0,8213.0,138.0,1217.0,-1.0,1.0,1.0,2.0,2.0
ESPORTSTMNT01_3342148,50,bot,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21255,550.6477,0.341567,302.772,22,0.5699,15,14,58,1.5026,16196,11196,290.0518,0.301904,15200,404.0,352.0,52,10.4663,3196.0,3316.0,84.0,-189.0,-1.0,0.0,0.0,0.0,4964.0,5048.0,120.0,-1244.0,-25.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3342148,55,sup,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3866,100.1554,0.0621264,214.5078,80,2.0725,20,22,135,3.4974,7915,2915,75.5181,0.0785993,7775,44.0,44.0,0,1.1399,2193.0,2724.0,14.0,541.0,1.0,0.0,1.0,0.0,3215.0,3649.0,25.0,275.0,6.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3342148,46,top,3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18317,474.5337,0.293124,582.2539,11,0.285,17,6,52,1.3472,17073,12073,312.772,0.255975,15683,335.0,324.0,11,8.6788,3464.0,5144.0,97.0,171.0,4.0,0.0,0.0,0.0,5867.0,7930.0,147.0,1192.0,24.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3342148,44,jng,1,2,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8144,210.9845,0.130327,735.4145,16,0.4145,15,14,83,2.1503,11942,6942,179.8446,0.147184,10750,192.0,48.0,144,4.9741,3433.0,3507.0,64.0,-76.0,-6.0,1.0,1.0,1.0,5065.0,5243.0,88.0,40.0,-15.0,1.0,2.0,1.0,1.0
ESPORTSTMNT01_3342148,11,mid,2,2,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10478,271.4508,0.167678,541.8394,13,0.3368,16,6,61,1.5803,15215,10215,264.6373,0.216581,14885,323.0,307.0,16,8.3679,3465.0,4773.0,93.0,339.0,12.0,0.0,2.0,0.0,5253.0,6996.0,139.0,-1217.0,1.0,0.0,2.0,1.0,1.0
ESPORTSTMNT01_3342148,34,bot,6,0,5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,21696,562.0725,0.347197,213.0829,20,0.5181,17,8,55,1.4249,19035,14035,363.601,0.297575,17250,414.0,348.0,66,10.7254,3580.0,3505.0,85.0,189.0,1.0,1.0,0.0,0.0,5875.0,6292.0,145.0,1244.0,25.0,1.0,1.0,0.0,0.0
ESPORTSTMNT01_3342148,47,sup,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854,99.8446,0.0616749,267.5648,69,1.7876,16,22,121,3.1347,8900,3900,101.0363,0.0826854,7900,37.0,37.0,0,0.9585,2152.0,2183.0,13.0,-541.0,-1.0,0.0,1.0,0.0,3196.0,3374.0,19.0,-275.0,-6.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3344078,46,top,8,3,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37355,908.5124,0.356597,374.9574,10,0.2432,10,5,50,1.2161,18208,12900,313.7414,0.271655,15910,353.0,349.0,4,8.5853,3277.0,4990.0,87.0,399.0,14.0,0.0,0.0,1.0,5355.0,8142.0,146.0,493.0,12.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3344078,44,jng,2,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8026,195.2006,0.0766176,560.6486,25,0.608,10,18,79,1.9214,12634,7326,178.1759,0.154272,10800,202.0,30.0,172,4.9128,3241.0,3178.0,61.0,77.0,-4.0,1.0,0.0,0.0,5057.0,5319.0,90.0,799.0,8.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3344078,11,mid,2,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26245,638.3056,0.250539,561.5971,22,0.5351,18,12,62,1.5079,15069,9761,237.3976,0.205551,14750,331.0,319.0,12,8.0503,3348.0,4841.0,89.0,361.0,-5.0,0.0,1.0,0.0,5443.0,7889.0,153.0,388.0,-5.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3344078,34,bot,9,1,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29188,709.8824,0.278634,360.9972,18,0.4378,14,4,53,1.289,19515,14207,345.529,0.29918,17750,409.0,347.0,62,9.9473,3751.0,3752.0,86.0,-179.0,0.0,1.0,0.0,0.0,5965.0,6365.0,144.0,-284.0,3.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3344078,47,sup,0,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940,95.8249,0.0376119,365.2777,79,1.9214,14,24,124,3.0158,8601,3293,80.0892,0.0693414,7500,34.0,34.0,0,0.8269,2115.0,1879.0,12.0,100.0,-2.0,0.0,1.0,0.0,3132.0,3018.0,21.0,-110.0,-3.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3344078,24,top,1,3,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16842,409.6149,0.237848,882.9266,30,0.7296,7,13,62,1.5079,16090,10782,262.2294,0.242147,15975,334.0,334.0,0,8.1232,3183.0,4591.0,73.0,-399.0,-14.0,0.0,1.0,0.0,5142.0,7649.0,134.0,-493.0,-12.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3344078,6,jng,7,4,4,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9522,231.5849,0.134473,792.5497,18,0.4378,16,23,74,1.7998,13799,8491,206.5099,0.190693,13475,180.0,25.0,155,4.3778,3489.0,3101.0,65.0,-77.0,4.0,1.0,0.0,0.0,4746.0,4520.0,82.0,-799.0,-8.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3344078,41,mid,0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15687,381.5241,0.221537,597.0328,12,0.2919,11,7,51,1.2404,13845,8537,207.6287,0.191726,12925,326.0,322.0,4,7.9287,3289.0,4480.0,94.0,-361.0,5.0,0.0,0.0,1.0,5217.0,7501.0,158.0,-388.0,5.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3344078,50,bot,6,4,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26165,636.36,0.36951,429.1447,16,0.3891,17,6,62,1.5079,18472,13164,320.1621,0.295644,19780,386.0,324.0,62,9.3879,3298.0,3931.0,86.0,179.0,0.0,0.0,0.0,0.0,5819.0,6649.0,141.0,284.0,-3.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3344078,55,sup,0,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594,63.0888,0.0366332,458.257,73,1.7754,20,22,141,3.4293,8861,3553,86.4126,0.0797905,8525,45.0,45.0,0,1.0944,2097.0,1779.0,14.0,-100.0,2.0,0.0,0.0,1.0,3218.0,3128.0,24.0,110.0,3.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3343177,46,top,2,5,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21012,528.8255,0.275878,649.052,14,0.3523,2,9,26,0.6544,13545,8406,211.5604,0.203925,13660,300.0,298.0,2,7.5503,3658.0,4867.0,79.0,488.0,2.0,1.0,0.0,0.0,5330.0,7427.0,127.0,-481.0,-11.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3343177,44,jng,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6391,160.8473,0.083911,986.0235,41,1.0319,23,18,106,2.6678,11440,6301,158.5822,0.152859,10650,189.0,32.0,157,4.7567,3326.0,3147.0,58.0,465.0,5.0,0.0,1.0,0.0,5180.0,5848.0,99.0,540.0,3.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3343177,11,mid,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23320,586.9128,0.306181,544.4799,23,0.5789,16,11,55,1.3842,17365,12226,307.7013,0.296596,17575,406.0,366.0,40,10.2181,3035.0,4552.0,86.0,-492.0,-12.0,0.0,0.0,0.0,5556.0,7757.0,149.0,-140.0,-4.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3343177,34,bot,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13712,345.1007,0.180033,471.5436,20,0.5034,16,7,48,1.2081,16540,11401,286.9379,0.276582,15725,440.0,406.0,34,11.0738,3373.0,2991.0,88.0,52.0,4.0,0.0,1.0,0.0,5142.0,5689.0,145.0,264.0,8.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3343177,47,sup,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11729,295.193,0.153997,280.1174,87,2.1896,17,23,128,3.2215,8026,2887,72.6594,0.0700377,7160,21.0,21.0,0,0.5285,2576.0,2586.0,2.0,-361.0,-13.0,1.0,0.0,0.0,3644.0,3465.0,8.0,-618.0,-16.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3343177,33,top,3,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14957,376.4346,0.178653,800.7886,17,0.4279,22,11,71,1.7869,16428,11289,284.1191,0.221218,14233,339.0,307.0,32,8.5319,3072.0,4379.0,77.0,-488.0,-2.0,0.0,0.0,1.0,5429.0,7908.0,138.0,481.0,11.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3343177,12,jng,2,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14845,373.6158,0.177315,952.9782,15,0.3775,29,14,94,2.3658,13693,8554,215.2852,0.167624,13250,221.0,48.0,173,5.5621,2747.0,2682.0,53.0,-465.0,-5.0,0.0,0.0,1.0,4655.0,5308.0,96.0,-540.0,-3.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3343177,5,mid,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27968,703.8926,0.334062,322.2483,14,0.3523,12,9,47,1.1829,16364,11225,282.5084,0.219964,15600,339.0,319.0,20,8.5319,3546.0,5044.0,98.0,492.0,12.0,0.0,0.0,0.0,5506.0,7897.0,153.0,140.0,4.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3343177,18,bot,5,0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23308,586.6107,0.278401,251.8289,14,0.3523,15,5,62,1.5604,20010,14871,374.2701,0.291411,17650,443.0,397.0,46,11.1493,3432.0,2939.0,84.0,-52.0,-4.0,0.0,0.0,0.0,5237.0,5425.0,137.0,-264.0,-8.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3343177,45,sup,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2643,66.5185,0.0315691,243.7752,117,2.9446,16,26,166,4.1779,10231,5092,128.1544,0.0997829,8950,42.0,42.0,0,1.057,2269.0,2947.0,15.0,361.0,13.0,0.0,0.0,0.0,3443.0,4083.0,24.0,618.0,16.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3344199,46,top,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7828,317.5659,0.205142,768.1136,8,0.3245,2,4,24,0.9736,9291,5998,243.3266,0.244206,9250,186.0,186.0,0,7.5456,3176.0,4959.0,80.0,-92.0,-13.0,0.0,0.0,0.0,6536.0,7790.0,134.0,103.0,-8.0,1.0,0.0,0.0,0.0
